,version,description,id,schemas,documentationLink,rootUrl,discoveryVersion,mtlsRootUrl,ownerDomain,resources,auth,servicePath,kind,parameters,revision,protocol,ownerName,icons,canonicalName,fullyEncodeReservedExpansion,basePath,title,name,version_module,baseUrl,batchPath
DimensionProperties,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'developerMetadata': {'description': 'The developer metadata associated with a single row or column.', 'type': 'array', 'items': {'$ref': 'DeveloperMetadata'}}, 'hiddenByFilter': {'description': 'True if this dimension is being filtered. This field is read-only.', 'type': 'boolean'}, 'dataSourceColumnReference': {'readOnly': True, 'description': 'Output only. If set, this is a column in a data source sheet.', '$ref': 'DataSourceColumnReference'}, 'pixelSize': {'description': 'The height (if a row) or width (if a column) of the dimension in pixels.', 'type': 'integer', 'format': 'int32'}, 'hiddenByUser': {'description': 'True if this dimension is explicitly hidden.', 'type': 'boolean'}}, 'id': 'DimensionProperties', 'description': 'Properties about a dimension.', 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
ChartGroupRule,v4,Reads and writes Google Sheets.,sheets:v4,"{'type': 'object', 'properties': {'histogramRule': {'$ref': 'ChartHistogramRule', 'description': 'A ChartHistogramRule'}, 'dateTimeRule': {'$ref': 'ChartDateTimeRule', 'description': 'A ChartDateTimeRule.'}}, 'id': 'ChartGroupRule', 'description': 'An optional setting on the ChartData of the domain of a data source chart that defines buckets for the values in the domain rather than breaking out each individual value. For example, when plotting a data source chart, you can specify a histogram rule on the domain (it should only contain numeric values), grouping its values into buckets. Any values of a chart series that fall into the same bucket are aggregated based on the aggregate_type.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
BatchClearValuesResponse,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'clearedRanges': {'description': ""The ranges that were cleared, in A1 notation. If the requests are for an unbounded range or a ranger larger than the bounds of the sheet, this is the actual ranges that were cleared, bounded to the sheet's limits."", 'items': {'type': 'string'}, 'type': 'array'}, 'spreadsheetId': {'description': 'The spreadsheet the updates were applied to.', 'type': 'string'}}, 'id': 'BatchClearValuesResponse', 'type': 'object', 'description': 'The response when clearing a range of values in a spreadsheet.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
AddChartRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'chart': {'$ref': 'EmbeddedChart', 'description': 'The chart that should be added to the spreadsheet, including the position where it should be placed. The chartId field is optional; if one is not set, an id will be randomly generated. (It is an error to specify the ID of an embedded object that already exists.)'}}, 'type': 'object', 'description': 'Adds a chart to a sheet in the spreadsheet.', 'id': 'AddChartRequest'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
ValueRange,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'ValueRange', 'properties': {'range': {'type': 'string', 'description': 'The range the values cover, in A1 notation. For output, this range indicates the entire requested range, even though the values will exclude trailing rows and columns. When appending values, this field represents the range to search for a table, after which values will be appended.'}, 'values': {'type': 'array', 'items': {'items': {'type': 'any'}, 'type': 'array'}, 'description': 'The data that was read or to be written. This is an array of arrays, the outer array representing all the data and each inner array representing a major dimension. Each item in the inner array corresponds with one cell. For output, empty trailing rows and columns will not be included. For input, supported value types are: bool, string, and double. Null values will be skipped. To set a cell to an empty value, set the string value to an empty string.'}, 'majorDimension': {'description': 'The major dimension of the values. For output, if the spreadsheet data is: `A1=1,B1=2,A2=3,B2=4`, then requesting `range=A1:B2,majorDimension=ROWS` will return `[[1,2],[3,4]]`, whereas requesting `range=A1:B2,majorDimension=COLUMNS` will return `[[1,3],[2,4]]`. For input, with `range=A1:B2,majorDimension=ROWS` then `[[1,2],[3,4]]` will set `A1=1,B1=2,A2=3,B2=4`. With `range=A1:B2,majorDimension=COLUMNS` then `[[1,2],[3,4]]` will set `A1=1,B1=3,A2=2,B2=4`. When writing, if this field is not set, it defaults to ROWS.', 'enumDescriptions': ['The default value, do not use.', 'Operates on the rows of a sheet.', 'Operates on the columns of a sheet.'], 'enum': ['DIMENSION_UNSPECIFIED', 'ROWS', 'COLUMNS'], 'type': 'string'}}, 'description': 'Data within a range of the spreadsheet.', 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
ChartCustomNumberFormatOptions,v4,Reads and writes Google Sheets.,sheets:v4,"{'type': 'object', 'description': 'Custom number formatting options for chart attributes.', 'properties': {'prefix': {'description': 'Custom prefix to be prepended to the chart attribute. This field is optional.', 'type': 'string'}, 'suffix': {'description': 'Custom suffix to be appended to the chart attribute. This field is optional.', 'type': 'string'}}, 'id': 'ChartCustomNumberFormatOptions'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
DeveloperMetadata,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'DeveloperMetadata', 'properties': {'location': {'description': 'The location where the metadata is associated.', '$ref': 'DeveloperMetadataLocation'}, 'metadataKey': {'description': 'The metadata key. There may be multiple metadata in a spreadsheet with the same key. Developer metadata must always have a key specified.', 'type': 'string'}, 'visibility': {'enumDescriptions': ['Default value.', 'Document-visible metadata is accessible from any developer project with access to the document.', 'Project-visible metadata is only visible to and accessible by the developer project that created the metadata.'], 'type': 'string', 'enum': ['DEVELOPER_METADATA_VISIBILITY_UNSPECIFIED', 'DOCUMENT', 'PROJECT'], 'description': 'The metadata visibility. Developer metadata must always have a visibility specified.'}, 'metadataId': {'format': 'int32', 'type': 'integer', 'description': 'The spreadsheet-scoped unique ID that identifies the metadata. IDs may be specified when metadata is created, otherwise one will be randomly generated and assigned. Must be positive.'}, 'metadataValue': {'type': 'string', 'description': ""Data associated with the metadata's key.""}}, 'type': 'object', 'description': 'Developer metadata associated with a location or object in a spreadsheet. Developer metadata may be used to associate arbitrary data with various parts of a spreadsheet and will remain associated at those locations as they move around and the spreadsheet is edited. For example, if developer metadata is associated with row 5 and another row is then subsequently inserted above row 5, that original metadata will still be associated with the row it was first associated with (what is now row 6). If the associated object is deleted its metadata is deleted too.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
MatchedValueRange,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'dataFilters': {'description': 'The DataFilters from the request that matched the range of values.', 'items': {'$ref': 'DataFilter'}, 'type': 'array'}, 'valueRange': {'description': 'The values matched by the DataFilter.', '$ref': 'ValueRange'}}, 'description': 'A value range that was matched by one or more data filers.', 'type': 'object', 'id': 'MatchedValueRange'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
HistogramSeries,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'HistogramSeries', 'properties': {'barColorStyle': {'description': 'The color of the column representing this series in each bucket. This field is optional. If bar_color is also set, this field takes precedence.', '$ref': 'ColorStyle'}, 'barColor': {'description': 'The color of the column representing this series in each bucket. This field is optional.', '$ref': 'Color'}, 'data': {'description': 'The data for this histogram series.', '$ref': 'ChartData'}}, 'type': 'object', 'description': 'A histogram series containing the series color and data.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
BandedRange,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'BandedRange', 'properties': {'range': {'description': 'The range over which these properties are applied.', '$ref': 'GridRange'}, 'rowProperties': {'description': 'Properties for row bands. These properties are applied on a row-by-row basis throughout all the rows in the range. At least one of row_properties or column_properties must be specified.', '$ref': 'BandingProperties'}, 'columnProperties': {'$ref': 'BandingProperties', 'description': 'Properties for column bands. These properties are applied on a column- by-column basis throughout all the columns in the range. At least one of row_properties or column_properties must be specified.'}, 'bandedRangeId': {'format': 'int32', 'description': 'The id of the banded range.', 'type': 'integer'}}, 'type': 'object', 'description': 'A banded (alternating colors) range in a sheet.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
ChartSpec,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'bubbleChart': {'$ref': 'BubbleChartSpec', 'description': 'A bubble chart specification.'}, 'backgroundColor': {'description': 'The background color of the entire chart. Not applicable to Org charts.', '$ref': 'Color'}, 'subtitleTextFormat': {'description': 'The subtitle text format. Strikethrough, underline, and link are not supported.', '$ref': 'TextFormat'}, 'titleTextFormat': {'description': 'The title text format. Strikethrough, underline, and link are not supported.', '$ref': 'TextFormat'}, 'waterfallChart': {'$ref': 'WaterfallChartSpec', 'description': 'A waterfall chart specification.'}, 'backgroundColorStyle': {'description': 'The background color of the entire chart. Not applicable to Org charts. If background_color is also set, this field takes precedence.', '$ref': 'ColorStyle'}, 'subtitleTextPosition': {'description': 'The subtitle text position. This field is optional.', '$ref': 'TextPosition'}, 'orgChart': {'description': 'An org chart specification.', '$ref': 'OrgChartSpec'}, 'sortSpecs': {'description': 'The order to sort the chart data by. Only a single sort spec is supported. Only supported for data source charts.', 'items': {'$ref': 'SortSpec'}, 'type': 'array'}, 'histogramChart': {'description': 'A histogram chart specification.', '$ref': 'HistogramChartSpec'}, 'title': {'description': 'The title of the chart.', 'type': 'string'}, 'pieChart': {'$ref': 'PieChartSpec', 'description': 'A pie chart specification.'}, 'maximized': {'type': 'boolean', 'description': ""True to make a chart fill the entire space in which it's rendered with minimum padding. False to use the default padding. (Not applicable to Geo and Org charts.)""}, 'fontName': {'type': 'string', 'description': 'The name of the font to use by default for all chart text (e.g. title, axis labels, legend). If a font is specified for a specific part of the chart it will override this font name.'}, 'altText': {'description': 'The alternative text that describes the chart. This is often used for accessibility.', 'type': 'string'}, 'hiddenDimensionStrategy': {'enum': ['CHART_HIDDEN_DIMENSION_STRATEGY_UNSPECIFIED', 'SKIP_HIDDEN_ROWS_AND_COLUMNS', 'SKIP_HIDDEN_ROWS', 'SKIP_HIDDEN_COLUMNS', 'SHOW_ALL'], 'enumDescriptions': ['Default value, do not use.', 'Charts will skip hidden rows and columns.', 'Charts will skip hidden rows only.', 'Charts will skip hidden columns only.', 'Charts will not skip any hidden rows or columns.'], 'description': 'Determines how the charts will use hidden rows or columns.', 'type': 'string'}, 'candlestickChart': {'description': 'A candlestick chart specification.', '$ref': 'CandlestickChartSpec'}, 'treemapChart': {'description': 'A treemap chart specification.', '$ref': 'TreemapChartSpec'}, 'filterSpecs': {'items': {'$ref': 'FilterSpec'}, 'type': 'array', 'description': 'The filters applied to the source data of the chart. Only supported for data source charts.'}, 'basicChart': {'description': 'A basic chart specification, can be one of many kinds of charts. See BasicChartType for the list of all charts this supports.', '$ref': 'BasicChartSpec'}, 'scorecardChart': {'$ref': 'ScorecardChartSpec', 'description': 'A scorecard chart specification.'}, 'titleTextPosition': {'description': 'The title text position. This field is optional.', '$ref': 'TextPosition'}, 'subtitle': {'description': 'The subtitle of the chart.', 'type': 'string'}, 'dataSourceChartProperties': {'description': 'If present, the field contains data source chart specific properties.', '$ref': 'DataSourceChartProperties'}}, 'id': 'ChartSpec', 'description': 'The specifications of a chart.', 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
DeleteDimensionGroupRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': 'Deletes a group over the specified range by decrementing the depth of the dimensions in the range. For example, assume the sheet has a depth-1 group over B:E and a depth-2 group over C:D. Deleting a group over D:E leaves the sheet with a depth-1 group over B:D and a depth-2 group over C:C.', 'id': 'DeleteDimensionGroupRequest', 'properties': {'range': {'$ref': 'DimensionRange', 'description': 'The range of the group to be deleted.'}}, 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
RefreshDataSourceObjectExecutionStatus,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'RefreshDataSourceObjectExecutionStatus', 'type': 'object', 'description': 'The execution status of refreshing one data source object.', 'properties': {'dataExecutionStatus': {'$ref': 'DataExecutionStatus', 'description': 'The data execution status.'}, 'reference': {'description': 'Reference to a data source object being refreshed.', '$ref': 'DataSourceObjectReference'}}}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
FindReplaceRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'FindReplaceRequest', 'type': 'object', 'description': 'Finds and replaces data in cells over a range, sheet, or all sheets.', 'properties': {'range': {'description': 'The range to find/replace over.', '$ref': 'GridRange'}, 'searchByRegex': {'type': 'boolean', 'description': 'True if the find value is a regex. The regular expression and replacement should follow Java regex rules at https://docs.oracle.com/javase/8/docs/api/java/util/regex/Pattern.html. The replacement string is allowed to refer to capturing groups. For example, if one cell has the contents `""Google Sheets""` and another has `""Google Docs""`, then searching for `""o.* (.*)""` with a replacement of `""$1 Rocks""` would change the contents of the cells to `""GSheets Rocks""` and `""GDocs Rocks""` respectively.'}, 'replacement': {'type': 'string', 'description': 'The value to use as the replacement.'}, 'matchEntireCell': {'type': 'boolean', 'description': 'True if the find value should match the entire cell.'}, 'includeFormulas': {'description': 'True if the search should include cells with formulas. False to skip cells with formulas.', 'type': 'boolean'}, 'matchCase': {'description': 'True if the search is case sensitive.', 'type': 'boolean'}, 'allSheets': {'description': 'True to find/replace over all sheets.', 'type': 'boolean'}, 'sheetId': {'format': 'int32', 'description': 'The sheet to find/replace over.', 'type': 'integer'}, 'find': {'description': 'The value to search.', 'type': 'string'}}}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
SlicerSpec,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': 'The specifications of a slicer.', 'properties': {'title': {'description': 'The title of the slicer.', 'type': 'string'}, 'backgroundColorStyle': {'$ref': 'ColorStyle', 'description': 'The background color of the slicer. If background_color is also set, this field takes precedence.'}, 'horizontalAlignment': {'type': 'string', 'enumDescriptions': ['The horizontal alignment is not specified. Do not use this.', 'The text is explicitly aligned to the left of the cell.', 'The text is explicitly aligned to the center of the cell.', 'The text is explicitly aligned to the right of the cell.'], 'enum': ['HORIZONTAL_ALIGN_UNSPECIFIED', 'LEFT', 'CENTER', 'RIGHT'], 'description': 'The horizontal alignment of title in the slicer. If unspecified, defaults to `LEFT`'}, 'textFormat': {'description': 'The text format of title in the slicer. The link field is not supported.', '$ref': 'TextFormat'}, 'dataRange': {'$ref': 'GridRange', 'description': 'The data range of the slicer.'}, 'filterCriteria': {'description': 'The filtering criteria of the slicer.', '$ref': 'FilterCriteria'}, 'columnIndex': {'description': 'The column index in the data table on which the filter is applied to.', 'format': 'int32', 'type': 'integer'}, 'backgroundColor': {'$ref': 'Color', 'description': 'The background color of the slicer.'}, 'applyToPivotTables': {'type': 'boolean', 'description': 'True if the filter should apply to pivot tables. If not set, default to `True`.'}}, 'id': 'SlicerSpec', 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
OverlayPosition,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'anchorCell': {'$ref': 'GridCoordinate', 'description': 'The cell the object is anchored to.'}, 'heightPixels': {'type': 'integer', 'format': 'int32', 'description': 'The height of the object, in pixels. Defaults to 371.'}, 'offsetXPixels': {'description': 'The horizontal offset, in pixels, that the object is offset from the anchor cell.', 'format': 'int32', 'type': 'integer'}, 'offsetYPixels': {'description': 'The vertical offset, in pixels, that the object is offset from the anchor cell.', 'type': 'integer', 'format': 'int32'}, 'widthPixels': {'format': 'int32', 'description': 'The width of the object, in pixels. Defaults to 600.', 'type': 'integer'}}, 'description': 'The location an object is overlaid on top of a grid.', 'id': 'OverlayPosition', 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
BigQueryTableSpec,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'tableProjectId': {'description': 'The ID of a BigQuery project the table belongs to. If not specified, the project_id is assumed.', 'type': 'string'}, 'tableId': {'type': 'string', 'description': 'The BigQuery table id.'}, 'datasetId': {'description': 'The BigQuery dataset id.', 'type': 'string'}}, 'type': 'object', 'description': 'Specifies a BigQuery table definition. Only [native tables](https://cloud.google.com/bigquery/docs/tables-intro) is allowed.', 'id': 'BigQueryTableSpec'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
